price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,price_per_square_feet,image_path
234000,3,1.75,1420,1.0,0,0,4,7,1420,0,47.3113,-122.207,1660,164.7887324,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3113_lon_-122_207_289.png
460000,2,1.5,1790,1.5,0,0,4,8,1280,510,47.6871,-122.373,1540,256.9832402,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6871_lon_-122_373_290.png
736000,3,2.5,1980,3.0,0,2,3,8,1980,0,47.6294,-122.344,1980,371.7171717,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6294_lon_-122_344_291.png
580135,4,2.5,3150,2.0,0,0,3,8,3150,0,47.4787,-122.122,2650,184.1698413,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4787_lon_-122_122_292.png
530000,3,3.0,2450,1.5,0,3,3,8,2450,0,47.2215,-122.067,2300,216.3265306,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_2215_lon_-122_067_293.png
520000,2,2.25,1530,3.0,0,0,3,8,1480,50,47.6533,-122.346,1530,339.869281,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6533_lon_-122_346_294.png
785000,3,2.75,3010,2.0,0,0,3,9,3010,0,47.5836,-121.994,2950,260.7973422,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5836_lon_-121_994_295.png
440000,4,2.0,1450,1.5,0,0,4,7,1450,0,47.7285,-122.24,1450,303.4482759,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7285_lon_-122_24_296.png
877500,4,2.0,3060,2.0,0,0,4,8,2040,1020,47.5795,-122.29,2730,286.7647059,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5795_lon_-122_29_297.png
274950,3,1.75,1670,1.0,0,0,3,7,1320,350,47.3776,-122.116,1650,164.6407186,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3776_lon_-122_116_298.png
325000,3,2.0,2330,1.5,0,0,3,6,1430,900,47.5585,-122.29,1160,139.4849785,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5585_lon_-122_29_299.png
390000,3,1.0,950,1.0,0,0,4,6,950,0,47.575,-122.289,1540,410.5263158,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_575_lon_-122_289_300.png
571000,3,2.5,2600,2.0,0,0,3,9,2600,0,47.7387,-122.217,2660,219.6153846,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7387_lon_-122_217_301.png
585000,6,3.0,3870,2.0,0,0,3,8,2700,1170,47.7642,-122.098,2600,151.1627907,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7642_lon_-122_098_302.png
882566,4,2.5,3560,3.0,0,0,3,8,3560,0,47.7047,-122.113,3220,247.9117978,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7047_lon_-122_113_303.png
180000,2,1.0,770,1.0,0,0,3,7,770,0,47.762,-122.321,1060,233.7662338,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_762_lon_-122_321_304.png
469950,3,3.25,1760,3.0,0,0,3,8,1760,0,47.7201,-122.301,1520,267.0170455,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7201_lon_-122_301_305.png
440000,3,1.75,1570,1.0,0,2,3,7,980,590,47.7166,-122.365,2420,280.2547771,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7166_lon_-122_365_306.png
435000,2,1.0,720,1.0,0,0,4,7,720,0,47.5641,-122.391,1330,604.1666667,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5641_lon_-122_391_307.png
409950,2,1.0,990,1.0,0,0,4,6,990,0,47.6839,-122.345,1120,414.0909091,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6839_lon_-122_345_308.png
552700,2,1.0,1100,1.0,0,0,3,7,1100,0,47.6361,-122.371,1110,502.4545455,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6361_lon_-122_371_309.png
249950,3,2.0,1670,1.0,0,0,3,7,1670,0,47.1948,-121.974,1670,149.6706587,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_1948_lon_-121_974_310.png
520000,3,2.5,1480,3.0,0,0,3,8,1480,0,47.6199,-122.3,1480,351.3513514,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6199_lon_-122_3_311.png
825000,4,3.5,3810,2.0,0,0,3,9,3810,0,47.5018,-122.38,1950,216.5354331,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5018_lon_-122_38_312.png
269800,4,2.75,1830,2.0,0,0,3,8,1830,0,47.366,-122.308,1813,147.431694,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_366_lon_-122_308_313.png
580000,3,2.5,2180,2.0,0,0,3,9,2180,0,47.733,-122.09,2630,266.0550459,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_733_lon_-122_09_314.png
480000,6,5.0,3028,2.0,0,0,3,7,3028,0,47.3651,-122.197,1400,158.5204756,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3651_lon_-122_197_315.png
255000,3,1.0,1140,1.0,0,0,5,7,1140,0,47.2098,-122.004,1140,223.6842105,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_2098_lon_-122_004_316.png
558000,4,3.25,3160,2.0,0,0,3,9,2460,700,47.5153,-122.178,2900,176.5822785,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5153_lon_-122_178_317.png
189950,4,2.0,1910,1.0,0,0,4,6,910,1000,47.3084,-122.234,1060,99.45026178,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3084_lon_-122_234_318.png
400000,6,2.5,3060,1.0,0,0,4,8,1530,1530,47.4379,-122.146,2690,130.7189542,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4379_lon_-122_146_319.png
237500,3,1.75,1480,1.0,0,0,3,7,1480,0,47.1967,-121.998,1130,160.472973,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_1967_lon_-121_998_320.png
490000,4,2.25,2110,1.0,0,0,3,8,1630,480,47.752,-122.144,2370,232.2274882,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_752_lon_-122_144_321.png
700000,3,2.5,2410,2.0,0,0,4,10,2410,0,47.6911,-122.103,2310,290.4564315,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6911_lon_-122_103_322.png
760000,5,1.5,3050,1.5,0,0,4,8,1920,1130,47.621,-122.302,1200,249.1803279,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_621_lon_-122_302_323.png
500000,3,1.0,1220,1.0,0,0,3,7,1060,160,47.6775,-122.363,1350,409.8360656,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6775_lon_-122_363_324.png
580000,3,1.5,1800,1.0,0,0,3,8,1420,380,47.5778,-122.389,1800,322.2222222,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5778_lon_-122_389_325.png
800000,4,2.75,3260,2.0,0,0,3,9,3260,0,47.5395,-121.997,3450,245.398773,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5395_lon_-121_997_326.png
245000,3,2.25,1780,2.0,0,0,4,7,1780,0,47.3718,-122.182,1820,137.6404494,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3718_lon_-122_182_327.png
630000,3,1.0,1590,1.5,0,0,3,7,1590,0,47.662,-122.326,1570,396.2264151,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_662_lon_-122_326_328.png
800000,2,1.0,1740,1.0,0,0,3,8,1740,0,47.6729,-122.335,1980,459.7701149,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6729_lon_-122_335_329.png
360000,3,1.75,1520,1.0,0,0,3,8,1220,300,47.7516,-122.299,1860,236.8421053,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7516_lon_-122_299_330.png
315000,5,3.0,2110,2.0,0,0,3,7,2110,0,47.3599,-122.176,1460,149.2890995,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3599_lon_-122_176_331.png
465000,3,2.25,2670,1.0,0,0,4,7,1640,1030,47.4608,-122.354,1970,174.1573034,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4608_lon_-122_354_332.png
440000,3,1.75,2030,1.0,0,0,4,7,2030,0,47.451,-122.365,1950,216.7487685,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_451_lon_-122_365_333.png
345500,3,2.5,1930,2.0,0,0,3,8,1930,0,47.3518,-122.275,2050,179.015544,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3518_lon_-122_275_334.png
720000,4,2.5,2650,2.0,0,0,3,8,2110,540,47.683,-122.187,2000,271.6981132,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_683_lon_-122_187_335.png
715000,4,2.5,3020,2.0,0,4,3,9,3020,0,47.5344,-121.874,3020,236.7549669,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5344_lon_-121_874_336.png
626000,3,1.75,2430,2.0,0,0,4,7,1760,670,47.6785,-122.372,1320,257.6131687,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6785_lon_-122_372_337.png
625000,2,1.75,1460,2.0,0,0,3,8,1000,460,47.6853,-122.356,1440,428.0821918,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6853_lon_-122_356_338.png
233000,3,2.0,1350,1.0,0,0,3,7,1350,0,47.3609,-122.053,1470,172.5925926,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3609_lon_-122_053_339.png
172040,3,2.25,1710,1.0,0,0,4,7,1130,580,47.3911,-122.191,1790,100.6081871,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3911_lon_-122_191_340.png
705000,2,2.5,2305,1.0,0,0,3,8,2305,0,47.7203,-122.024,1440,305.856833,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7203_lon_-122_024_341.png
190000,3,1.75,1100,1.0,0,0,3,6,1100,0,47.4864,-122.337,1350,172.7272727,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4864_lon_-122_337_342.png
247200,3,1.5,1910,1.5,0,0,4,7,1910,0,47.2782,-122.212,1770,129.4240838,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_2782_lon_-122_212_343.png
442500,5,3.25,4240,2.0,0,0,3,8,3410,830,47.6472,-122.017,2980,104.3632075,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6472_lon_-122_017_344.png
344000,3,1.0,1150,1.0,0,0,4,6,1150,0,47.7422,-122.099,1400,299.1304348,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7422_lon_-122_099_345.png
475000,2,1.75,1320,1.0,0,1,3,7,1080,240,47.6639,-122.399,2070,359.8484848,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6639_lon_-122_399_346.png
1350000,3,2.0,2070,1.0,0,1,3,7,1590,480,47.616,-122.239,3000,652.173913,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_616_lon_-122_239_347.png
675000,3,1.75,1660,1.0,0,0,3,7,1660,0,47.6503,-122.198,2090,406.626506,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6503_lon_-122_198_348.png
700000,4,2.5,2590,2.0,0,0,3,9,2590,0,47.7047,-122.128,2660,270.2702703,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7047_lon_-122_128_349.png
700000,3,1.75,2010,1.0,0,0,5,7,1230,780,47.6105,-122.309,2210,348.2587065,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6105_lon_-122_309_350.png
575000,2,1.75,1840,1.0,0,0,3,8,1140,700,47.6875,-122.393,1540,312.5,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6875_lon_-122_393_351.png
412000,3,2.5,1553,3.0,0,0,3,8,1553,0,47.7049,-122.34,1509,265.2929813,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7049_lon_-122_34_352.png
631000,5,2.0,2270,2.0,0,0,3,7,2270,0,47.6051,-122.319,1320,277.9735683,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6051_lon_-122_319_353.png
150000,3,1.0,1450,1.0,0,0,3,7,1450,0,47.5056,-122.244,1680,103.4482759,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5056_lon_-122_244_354.png
259000,4,1.75,1580,2.0,0,0,3,7,1580,0,47.4694,-121.745,1390,163.9240506,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4694_lon_-121_745_355.png
374000,4,2.5,2580,2.0,0,0,3,7,2580,0,47.4858,-122.185,2160,144.9612403,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4858_lon_-122_185_356.png
270000,3,2.0,2330,1.0,0,0,3,7,1390,940,47.2958,-122.368,1570,115.8798283,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_2958_lon_-122_368_357.png
236000,3,1.75,1560,1.0,0,0,3,7,1560,0,47.2917,-122.366,1730,151.2820513,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_2917_lon_-122_366_358.png
735000,4,3.5,2340,2.0,0,2,3,8,1730,610,47.5403,-122.028,2600,314.1025641,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5403_lon_-122_028_359.png
476000,3,2.25,1630,2.0,0,0,3,7,1630,0,47.6785,-122.03,1690,292.0245399,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6785_lon_-122_03_360.png
455000,3,2.25,1470,2.0,0,0,4,7,1470,0,47.5667,-122.018,1560,309.5238095,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5667_lon_-122_018_361.png
175000,6,1.5,1930,1.0,0,0,3,7,1030,900,47.4869,-122.34,1780,90.67357513,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4869_lon_-122_34_362.png
346900,4,2.5,1970,2.0,0,0,3,8,1970,0,47.449,-122.205,2230,176.0913706,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_449_lon_-122_205_363.png
360000,1,2.25,2060,1.5,0,0,3,7,1560,500,47.3291,-122.304,2060,174.7572816,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3291_lon_-122_304_364.png
267500,3,1.5,1390,2.0,0,0,3,7,1390,0,47.5506,-122.29,1100,192.4460432,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5506_lon_-122_29_365.png
1080000,3,2.75,2770,1.0,0,0,4,8,1650,1120,47.6496,-122.413,2340,389.8916968,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6496_lon_-122_413_366.png
450000,3,1.5,1390,1.0,0,0,3,7,1390,0,47.7025,-122.196,1750,323.7410072,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7025_lon_-122_196_367.png
360000,4,2.0,1650,1.0,0,0,4,7,860,790,47.7765,-122.324,1410,218.1818182,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7765_lon_-122_324_368.png
285000,3,1.75,1600,1.0,0,0,3,7,1600,0,47.2831,-122.199,1620,178.125,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_2831_lon_-122_199_369.png
335000,3,2.5,1700,2.0,0,0,3,7,1700,0,47.3826,-122.028,2190,197.0588235,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3826_lon_-122_028_370.png
1146800,4,3.5,4210,2.0,0,0,3,10,4210,0,47.5905,-122.117,3860,272.3990499,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5905_lon_-122_117_371.png
417000,3,2.5,1300,2.0,0,0,3,7,1060,240,47.6591,-122.392,1320,320.7692308,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6591_lon_-122_392_372.png
550000,5,1.0,2150,1.5,0,0,3,7,2150,0,47.5519,-121.803,1460,255.8139535,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5519_lon_-121_803_373.png
1238000,4,3.5,4670,2.0,0,3,3,11,3820,850,47.5414,-121.994,4310,265.0963597,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5414_lon_-121_994_374.png
140000,3,1.75,1270,2.0,0,0,3,7,1270,0,47.3563,-122.149,1270,110.2362205,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3563_lon_-122_149_375.png
312620,3,2.5,1260,1.0,0,0,3,7,1260,0,47.4442,-121.762,1430,248.1111111,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4442_lon_-121_762_376.png
2983000,5,5.5,7400,2.0,0,3,3,13,6290,1110,47.5431,-122.112,6110,403.1081081,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5431_lon_-122_112_377.png
305000,2,2.25,1610,2.0,0,0,5,7,1610,0,47.5184,-122.196,1950,189.4409938,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5184_lon_-122_196_378.png
775000,5,2.5,2600,2.0,0,0,3,9,2600,0,47.5409,-122.39,1620,298.0769231,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5409_lon_-122_39_379.png
425000,3,1.0,1180,1.0,0,0,3,7,1180,0,47.7028,-122.295,1740,360.1694915,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7028_lon_-122_295_380.png
435000,3,1.0,1180,1.0,0,0,3,7,1060,120,47.6867,-122.378,1630,368.6440678,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6867_lon_-122_378_381.png
1050000,4,3.25,4020,2.0,0,0,3,11,4020,0,47.5217,-122.155,3190,261.1940299,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5217_lon_-122_155_382.png
263900,3,2.5,1658,2.0,0,0,3,8,1658,0,47.3667,-122.307,1658,159.1676719,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3667_lon_-122_307_383.png
280000,2,1.0,850,1.0,0,0,3,6,850,0,47.4889,-122.299,1100,329.4117647,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4889_lon_-122_299_384.png
643403,3,2.5,2350,1.0,0,0,4,9,2350,0,47.6156,-122.108,2320,273.7885106,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6156_lon_-122_108_385.png
281000,3,1.75,1350,1.0,0,0,3,7,1350,0,47.4378,-122.279,1600,208.1481481,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4378_lon_-122_279_386.png
317750,3,2.5,1980,2.0,0,0,3,7,1980,0,47.3682,-122.117,1980,160.479798,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3682_lon_-122_117_387.png
485000,3,2.75,1670,1.5,0,0,4,7,1670,0,47.6551,-122.36,1370,290.4191617,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6551_lon_-122_36_388.png
810000,4,2.75,2820,1.5,0,0,3,8,2170,650,47.6376,-122.394,1740,287.2340426,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6376_lon_-122_394_389.png
900000,4,2.5,2230,2.0,0,0,5,8,1540,690,47.6698,-122.334,2020,403.5874439,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6698_lon_-122_334_390.png
1220000,4,2.25,3200,2.0,0,0,4,9,3200,0,47.5494,-122.216,3070,381.25,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5494_lon_-122_216_391.png
344900,4,1.75,1820,1.0,0,0,4,7,1100,720,47.7545,-122.357,1700,189.5054945,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7545_lon_-122_357_392.png
639000,3,2.5,2010,2.0,0,0,3,9,1610,400,47.5573,-122.287,1660,317.9104478,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5573_lon_-122_287_393.png
607500,3,3.25,1530,3.0,0,0,3,8,1530,0,47.6706,-122.378,1530,397.0588235,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6706_lon_-122_378_394.png
244000,4,1.0,1450,1.0,0,0,3,6,1450,0,47.4972,-122.348,1160,168.2758621,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4972_lon_-122_348_395.png
312500,4,2.5,2160,2.0,0,0,3,7,2160,0,47.3585,-122.195,1990,144.6759259,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3585_lon_-122_195_396.png
1430000,4,2.5,3380,2.0,0,0,3,10,3380,0,47.6292,-122.225,3390,423.0769231,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6292_lon_-122_225_397.png
270000,3,1.5,1300,1.0,0,0,3,7,900,400,47.3737,-122.224,1630,207.6923077,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3737_lon_-122_224_398.png
242000,4,1.0,2240,1.0,0,0,3,7,1120,1120,47.5089,-122.346,1080,108.0357143,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5089_lon_-122_346_399.png
635000,3,2.5,3350,2.0,0,0,3,8,2550,800,47.7277,-122.207,2340,189.5522388,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7277_lon_-122_207_400.png
216500,2,1.0,1060,1.0,0,0,3,6,1060,0,47.3688,-122.08,910,204.245283,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3688_lon_-122_08_401.png
395000,3,2.5,1630,1.0,0,0,3,7,1120,510,47.7454,-122.103,2050,242.3312883,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7454_lon_-122_103_402.png
875000,4,3.0,3720,1.0,0,0,4,9,1930,1790,47.5911,-122.177,3160,235.2150538,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5911_lon_-122_177_403.png
277000,4,1.0,1450,1.0,0,0,3,6,990,460,47.5131,-122.357,1440,191.0344828,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5131_lon_-122_357_404.png
173000,4,2.0,1200,1.0,0,0,5,7,1200,0,47.4413,-122.277,1350,144.1666667,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4413_lon_-122_277_405.png
511000,3,1.0,1430,1.0,0,0,3,7,980,450,47.6873,-122.336,1450,357.3426573,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6873_lon_-122_336_406.png
215000,4,1.0,1130,1.0,0,0,4,7,1130,0,47.3437,-122.316,1540,190.2654867,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3437_lon_-122_316_407.png
339950,5,2.0,1890,2.0,0,0,4,7,1890,0,47.5018,-122.242,1170,179.8677249,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5018_lon_-122_242_408.png
247000,3,2.25,1640,1.0,0,0,4,8,1180,460,47.3739,-122.29,1930,150.6097561,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3739_lon_-122_29_409.png
364000,3,2.5,1800,2.0,0,0,3,8,1800,0,47.5455,-122.371,1580,202.2222222,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5455_lon_-122_371_410.png
445000,4,1.0,1460,1.0,0,2,3,6,780,680,47.566,-122.38,1560,304.7945205,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_566_lon_-122_38_411.png
430000,3,2.0,1540,1.0,0,0,4,6,1540,0,47.7372,-122.307,1490,279.2207792,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7372_lon_-122_307_412.png
324747,3,2.5,2060,2.0,0,0,3,8,2060,0,47.3706,-122.017,2370,157.6441748,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3706_lon_-122_017_413.png
315000,3,1.5,1700,1.0,0,0,3,7,1250,450,47.7384,-122.324,1340,185.2941176,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7384_lon_-122_324_414.png
740000,3,2.5,2710,2.0,0,2,3,10,2000,710,47.7256,-122.259,2710,273.0627306,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7256_lon_-122_259_415.png
299000,3,1.0,1550,1.0,0,0,3,7,1250,300,47.5413,-122.281,2120,192.9032258,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5413_lon_-122_281_416.png
190000,3,1.0,950,1.0,0,0,3,7,950,0,47.3188,-122.174,1360,200.0,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3188_lon_-122_174_417.png
563500,4,1.75,2085,1.0,0,0,3,7,1610,475,47.5753,-121.95,2690,270.263789,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5753_lon_-121_95_418.png
403000,2,1.0,894,2.0,0,0,3,7,894,0,47.6911,-122.313,1131,450.7829978,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6911_lon_-122_313_419.png
415000,1,1.0,760,1.0,0,0,3,7,760,0,47.6059,-122.303,1270,546.0526316,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6059_lon_-122_303_420.png
705000,4,3.0,3150,2.0,0,0,3,9,3150,0,47.5959,-122.018,3150,223.8095238,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5959_lon_-122_018_421.png
510000,2,2.25,1470,2.0,0,0,3,8,1340,130,47.6768,-122.301,1470,346.9387755,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6768_lon_-122_301_422.png
499000,4,2.75,2250,2.0,0,0,3,9,2250,0,47.7353,-121.962,2450,221.7777778,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7353_lon_-121_962_423.png
667000,3,1.5,1720,2.0,0,0,3,8,1720,0,47.6746,-122.4,2210,387.7906977,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_6746_lon_-122_4_424.png
823000,3,2.5,2560,2.0,0,0,4,9,2560,0,47.5497,-122.145,2710,321.484375,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5497_lon_-122_145_425.png
335000,3,1.75,1270,1.0,0,0,3,7,1270,0,47.693,-122.361,1490,263.7795276,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_693_lon_-122_361_426.png
209950,4,1.0,1630,1.0,0,0,3,6,1630,0,47.3052,-122.362,1190,128.803681,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3052_lon_-122_362_427.png
252000,3,1.5,1150,1.0,0,0,3,7,1150,0,47.4752,-122.345,1220,219.1304348,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4752_lon_-122_345_428.png
253000,3,2.25,1440,1.0,0,0,3,7,1440,0,47.3857,-122.212,1590,175.6944444,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_3857_lon_-122_212_429.png
472000,3,1.5,1740,1.0,0,0,4,7,1740,0,47.5897,-122.136,1390,271.2643678,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_5897_lon_-122_136_430.png
370000,3,2.5,1650,3.0,0,0,3,8,1650,0,47.7107,-122.332,1650,224.2424242,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_7107_lon_-122_332_431.png
478000,3,2.5,3040,2.0,0,0,3,9,3040,0,47.51,-122.185,2670,157.2368421,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_51_lon_-122_185_432.png
225000,3,1.0,1250,1.0,0,0,3,6,1250,0,47.4902,-122.256,1800,180.0,C:\Users\vansh\Desktop\satellite imagery\project_root\images\lat_47_4902_lon_-122_256_433.png
